number,name,date_obs,shortbib
16.0,Psyche,1998-04-30 11:25,Burbine and Binzel 2002
18.0,Melpomene,1998-05-02 13:35,Burbine and Binzel 2002
19.0,Fortuna,1999-02-27 09:37,Burbine and Binzel 2002
20.0,Massalia,1998-09-16 14:04,Burbine and Binzel 2002
21.0,Lutetia,1998-01-05 12:04,Burbine and Binzel 2002
22.0,Kalliope,1997-02-08 06:26,Burbine and Binzel 2002
25.0,Phocaea,1997-02-08 08:58,Burbine and Binzel 2002
26.0,Proserpina,1999-03-01 06:00,Burbine and Binzel 2002
28.0,Bellona,1997-02-10 08:09,Burbine and Binzel 2002
32.0,Pomona,1998-04-30 10:06,Burbine and Binzel 2002
33.0,Polyhymnia,1997-02-09 09:48,Burbine and Binzel 2002
37.0,Fides,1999-05-24 07:19,Burbine and Binzel 2002
39.0,Laetitia,1998-01-05 10:40,Burbine and Binzel 2002
40.0,Harmonia,1997-10-02 11:27,Burbine and Binzel 2002
42.0,Isis,1997-02-09 15:33,Burbine and Binzel 2002
43.0,Ariadne,1997-02-08 09:28,Burbine and Binzel 2002
44.0,Nysa,1998-09-15 13:32,Burbine and Binzel 2002
57.0,Mnemosyne,1997-02-08 15:30,Burbine and Binzel 2002
63.0,Ausonia,1997-02-09 05:31,Burbine and Binzel 2002
64.0,Angelina,1997-02-08 12:45,Burbine and Binzel 2002
65.0,Cybele,1999-02-28 06:03,Burbine and Binzel 2002
68.0,Leto,1997-10-02 14:40,Burbine and Binzel 2002
71.0,Niobe,1998-09-17 05:36,Burbine and Binzel 2002
73.0,Klytia,1998-12-06 08:17,Burbine and Binzel 2002
76.0,Freia,1999-08-11 09:31,Burbine and Binzel 2002
80.0,Sappho,1997-10-02 15:21,Burbine and Binzel 2002
82.0,Alkmene,1997-10-02 14:54,Burbine and Binzel 2002
92.0,Undina,1998-04-30 14:11,Burbine and Binzel 2002
103.0,Hera,2000-05-06 09:10,Burbine and Binzel 2002
106.0,Dione,1999-12-06 14:40,Burbine and Binzel 2002
113.0,Amalthea,1997-10-02 12:23,Burbine and Binzel 2002
114.0,Kassandra,1999-12-05 08:39,Burbine and Binzel 2002
122.0,Gerda,1999-08-11 10:18,Burbine and Binzel 2002
126.0,Velleda,2000-03-04 11:27,Burbine and Binzel 2002
130.0,Elektra,2000-05-07 07:55,Burbine and Binzel 2002
140.0,Siwa,1998-01-04 12:10,Burbine and Binzel 2002
158.0,Koronis,1998-05-01 06:25,Burbine and Binzel 2002
167.0,Urda,1997-10-03 11:49,Burbine and Binzel 2002
169.0,Zelia,1997-02-10 07:07,Burbine and Binzel 2002
221.0,Eos,1998-04-29 10:43,Burbine and Binzel 2002
233.0,Asterope,2000-05-06 08:40,Burbine and Binzel 2002
236.0,Honoria,1999-12-05 14:53,Burbine and Binzel 2002
243.0,Ida,1997-02-10 08:25,Burbine and Binzel 2002
244.0,Sita,1999-05-22 13:50,Burbine and Binzel 2002
246.0,Asporina,1997-10-02 10:30,Burbine and Binzel 2002
253.0,Mathilde,1998-01-04 08:05,Burbine and Binzel 2002
289.0,Nenetta,1997-02-09 10:27,Burbine and Binzel 2002
291.0,Alice,1997-10-02 10:50,Burbine and Binzel 2002
304.0,Olga,1997-10-03 13:42,Burbine and Binzel 2002
308.0,Polyxo,1999-12-05 15:24,Burbine and Binzel 2002
317.0,Roxane,1999-12-06 11:56,Burbine and Binzel 2002
335.0,Roberta,1997-10-03 11:18,Burbine and Binzel 2002
336.0,Lacadiera,1999-02-28 11:01,Burbine and Binzel 2002
346.0,Hermentaria,1997-02-08 13:27,Burbine and Binzel 2002
349.0,Dembowska,1998-01-04 09:08,Burbine and Binzel 2002
352.0,Gisela,1997-02-10 10:14,Burbine and Binzel 2002
354.0,Eleonora,1997-02-09 15:50,Burbine and Binzel 2002
364.0,Isara,1999-03-01 12:54,Burbine and Binzel 2002
374.0,Burgundia,1999-05-24 14:30,Burbine and Binzel 2002
379.0,Huenna,1999-03-01 05:39,Burbine and Binzel 2002
389.0,Industria,1997-10-01 11:42,Burbine and Binzel 2002
402.0,Chloe,1999-08-11 13:10,Burbine and Binzel 2002
416.0,Vaticana,1997-02-10 07:24,Burbine and Binzel 2002
431.0,Nephele,2000-03-03 14:00,Burbine and Binzel 2002
446.0,Aeternitas,1997-10-01 13:14,Burbine and Binzel 2002
458.0,Hercynia,1999-12-06 12:23,Burbine and Binzel 2002
470.0,Kilia,1999-08-11 12:07,Burbine and Binzel 2002
477.0,Italia,1999-12-06 09:35,Burbine and Binzel 2002
478.0,Tergeste,1999-08-11 07:13,Burbine and Binzel 2002
480.0,Hansa,1997-10-03 13:21,Burbine and Binzel 2002
509.0,Iolanda,2000-05-06 12:57,Burbine and Binzel 2002
511.0,Davida,1999-05-24 09:30,Burbine and Binzel 2002
513.0,Centesima,2000-03-02 10:03,Burbine and Binzel 2002
515.0,Athalia,1999-03-01 08:48,Burbine and Binzel 2002
554.0,Peraga,2001-12-06 11:30,Burbine and Binzel 2002
562.0,Salome,2000-05-07 11:51,Burbine and Binzel 2002
584.0,Semiramis,1997-02-09 05:50,Burbine and Binzel 2002
599.0,Luisa,1998-05-02 08:32,Burbine and Binzel 2002
611.0,Valeria,1999-12-05 10:36,Burbine and Binzel 2002
625.0,Xenia,1998-04-30 08:44,Burbine and Binzel 2002
653.0,Berenike,1998-01-04 13:14,Burbine and Binzel 2002
661.0,Cloelia,1999-08-10 10:23,Burbine and Binzel 2002
675.0,Ludmilla,1998-05-01 07:04,Burbine and Binzel 2002
702.0,Alauda,1999-03-01 09:07,Burbine and Binzel 2002
714.0,Ulula,2000-05-05 10:57,Burbine and Binzel 2002
720.0,Bohlinia,1998-05-02 13:01,Burbine and Binzel 2002
737.0,Arequipa,1997-02-10 08:48,Burbine and Binzel 2002
753.0,Tiflis,1999-12-05 07:10,Burbine and Binzel 2002
773.0,Irmintraud,1997-02-09 10:55,Burbine and Binzel 2002
774.0,Armor,1998-09-16 14:27,Burbine and Binzel 2002
787.0,Moskva,1999-03-01 14:18,Burbine and Binzel 2002
808.0,Merxia,1997-10-03 14:18,Burbine and Binzel 2002
811.0,Nauheima,1998-05-02 12:33,Burbine and Binzel 2002
825.0,Tanina,1999-03-01 11:53,Burbine and Binzel 2002
863.0,Benkoela,1998-04-30 09:34,Burbine and Binzel 2002
913.0,Otila,1998-09-15 14:12,Burbine and Binzel 2002
915.0,Cosette,1999-02-28 07:26,Burbine and Binzel 2002
918.0,Itha,1997-10-02 13:32,Burbine and Binzel 2002
950.0,Ahrensa,1998-04-29 13:31,Burbine and Binzel 2002
951.0,Gaspra,2000-03-02 09:28,Burbine and Binzel 2002
980.0,Anacostia,1999-12-05 13:15,Burbine and Binzel 2002
1126.0,Otero,1998-05-01 08:32,Burbine and Binzel 2002
1148.0,Rarahu,1999-12-06 12:50,Burbine and Binzel 2002
1273.0,Helma,1998-04-30 10:50,Burbine and Binzel 2002
1284.0,Latvia,2000-03-03 12:11,Burbine and Binzel 2002
1289.0,Kutaissi,1999-03-01 11:11,Burbine and Binzel 2002
1324.0,Knysna,1998-01-04 14:36,Burbine and Binzel 2002
1350.0,Rosselia,1999-02-28 09:26,Burbine and Binzel 2002
1459.0,Magnya,2000-01-15 08:03,Burbine and Binzel 2002
1483.0,Hakoila,1998-09-18 09:13,Burbine and Binzel 2002
1518.0,Rovaniemi,1999-02-28 06:26,Burbine and Binzel 2002
1584.0,Fuji,1999-02-28 06:26,Burbine and Binzel 2002
1587.0,Kahrstedt,1998-05-02 07:41,Burbine and Binzel 2002
1600.0,Vyssotsky,1999-05-24 07:48,Burbine and Binzel 2002
1626.0,Sadeya,1998-09-18 05:10,Burbine and Binzel 2002
1658.0,Innes,1997-02-10 13:10,Burbine and Binzel 2002
1807.0,Slovakia,1999-01-27 08:40,Burbine and Binzel 2002
1904.0,Massevitch,1998-01-05 12:51,Burbine and Binzel 2002
1906.0,Naef,1998-09-17 14:51,Burbine and Binzel 2002
1929.0,Kollaa,1997-02-08 07:45,Burbine and Binzel 2002
1933.0,Tinchen,1998-05-02 08:57,Burbine and Binzel 2002
2014.0,Vasilevskis,1999-05-24 09:00,Burbine and Binzel 2002
2038.0,Bistro,1998-05-01 11:03,Burbine and Binzel 2002
2045.0,Peking,1999-02-27 08:43,Burbine and Binzel 2002
2078.0,Nanking,1997-02-10 09:36,Burbine and Binzel 2002
2159.0,Kukkamaki,1997-02-10 06:25,Burbine and Binzel 2002
2396.0,Kochi,1999-03-01 06:12,Burbine and Binzel 2002
2442.0,Corbett,1998-09-16 06:20,Burbine and Binzel 2002
2579.0,Spartacus,1997-10-02 12:51,Burbine and Binzel 2002
2590.0,Mourao,1997-02-09 08:16,Burbine and Binzel 2002
2653.0,Principia,1998-09-15 11:40,Burbine and Binzel 2002
2715.0,Mielikki,1997-10-03 14:36,Burbine and Binzel 2002
2732.0,Witt,1997-10-03 12:14,Burbine and Binzel 2002
2763.0,Jeans,1999-01-27 11:37,Burbine and Binzel 2002
2851.0,Harbin,1999-03-01 09:21,Burbine and Binzel 2002
2873.0,Binzel,1999-05-24 08:27,Burbine and Binzel 2002
2902.0,Westerlund,2000-05-06 09:39,Burbine and Binzel 2002
3167.0,Babcock,1998-01-05 14:27,Burbine and Binzel 2002
3268.0,De Sanctis,1997-10-01 12:17,Burbine and Binzel 2002
3376.0,Armandhammer,1998-01-04 11:26,Burbine and Binzel 2002
3474.0,Linsley,1999-05-24 09:50,Burbine and Binzel 2002
3545.0,Gaffey,1999-05-23 09:15,Burbine and Binzel 2002
3628.0,Boznemcova,1997-02-09 08:51,Burbine and Binzel 2002
3628.0,Boznemcova,1997-02-09 11:20,Burbine and Binzel 2002
3657.0,Ermolova,1997-02-09 07:05,Burbine and Binzel 2002
3767.0,DiMaggio,1999-05-24 13:55,Burbine and Binzel 2002
3819.0,Robinson,1998-04-29 09:28,Burbine and Binzel 2002
3849.0,Incidentia,1999-03-01 07:05,Burbine and Binzel 2002
3903.0,Kliment Ohridski,1997-09-29 11:47,Burbine and Binzel 2002
3944.0,Halliday,1998-05-02 11:11,Burbine and Binzel 2002
3968.0,Koptelov,1998-04-29 08:33,Burbine and Binzel 2002
4005.0,Dyagilev,1997-02-08 10:43,Burbine and Binzel 2002
4051.0,Hatanaka,1998-01-05 10:54,Burbine and Binzel 2002
4062.0,Schiaparelli,1999-03-01 07:55,Burbine and Binzel 2002
4142.0,Dersu-Uzala,1998-09-16 14:52,Burbine and Binzel 2002
4145.0,Maximova,1998-09-15 12:32,Burbine and Binzel 2002
4147.0,Lennon,1998-04-29 07:24,Burbine and Binzel 2002
4188.0,Kitezh,1998-09-15 14:40,Burbine and Binzel 2002
4215.0,Kamo,1998-09-15 10:28,Burbine and Binzel 2002
4311.0,Zguridi,2000-05-07 10:33,Burbine and Binzel 2002
4407.0,Taihaku,2000-05-07 11:09,Burbine and Binzel 2002
4512.0,Sinuhe,1999-03-01 09:48,Burbine and Binzel 2002
4606.0,Saheki,1997-10-01 10:48,Burbine and Binzel 2002
4713.0,Steel,1999-02-27 10:01,Burbine and Binzel 2002
4900.0,Maymelou,1999-05-23 13:28,Burbine and Binzel 2002
5195.0,Kaendler,2000-05-06 12:00,Burbine and Binzel 2002
5840.0,Raybrown,1999-02-28 09:56,Burbine and Binzel 2002
7081.0,Ludibunda,2000-05-07 12:31,Burbine and Binzel 2002
