name,number,inst,run,filename
2003 HA22,302871,spex,sp281,a302871.sp281.txt
2020 YJ5,,spex,sp281,au2020yj5.sp281.txt
2014 GD50,,spex,sp281,au2014gd50.sp281.txt
1983 LB,161995,spex,sp281,a161995.sp281.txt
2007 TD160,278462,spex,sp281,a278462.sp281.txt
2004 LJ1,159857,spex,sp281,a159857.sp281.txt
Eva,164,spex,sp281,a000164.sp281.txt
2021 EC5,,spex,sp281,au2021ec5.sp281.txt
Thisbe,88,spex,sp263,a000088.sp263n1.txt
2002 PZ39,163373,spex,sp263,a163373.sp263n2.txt
Nemesis,128,spex,sp263,a000128.sp263n1.txt
1999 CV3,11405,spex,sp263,a011405.sp263n1.txt
2013 OS3,437316,spex,sp263,a437316.sp263n1.txt
2017 AE5,,spex,sp263,au2017ae5.sp263n2.txt
1999 YF3,203015,spex,sp263,a203015.sp263n1.txt
2002 CE,89830,spex,sp263,a089830.sp263n2.txt
2001 LM5,329340,spex,sp263,a329340.sp263n2.txt
Atossa,810,spex,sp263,a000810.sp263n2.txt
Bamberga,324,spex,sp263,a000324.sp263n1.txt
Parchomenko,1857,spex,sp263,a001857.sp263n1.txt
1996 AE2,,spex,sp263,au1996ae2.sp263n2.txt
1991 VE,162004,spex,sp263,a162004.sp263n1.txt
Lesya,2616,spex,sp263,a002616.sp263n1.txt
1992 SK,10115,spex,sp263,a010115.sp263n1.txt
2016 AU8,512245,spex,sp263,a512245.sp263n1.txt
2000 UR13,34613,spex,sp263,a034613.sp263n2.txt
1993 TQ2,523801,spex,sp289,a523801.sp289.txt
2001 SN263,153591,spex,sp289,a153591.sp289.txt
2017 XC62,,spex,sp289,au2017XC62.sp289.txt
2005 BC,348314,spex,sp289,a348314.sp289.txt
2022 AB,,spex,sp289,au2022AB.sp289.txt
2000 XW33,200473,spex,sp289,a200473.sp289.txt
1998 YQ11,162149,spex,sp289,a162149.sp289.txt
2019 VG5,,spex,sp289,au2019VG5.sp289.txt
2010 EW45,458122,spex,sp289,a458122.sp289.txt
2013 YD48,,spex,sp289,au2013YD48.sp289.txt
Tukmit,12711,spex,sp289,a012711.sp289.txt
Eger,3103,spex,sp289,a003103.sp289.txt
2000 GD65,60716,spex,sp111,a060716.sp111.txt
Castalia,4769,spex,sp111,a004769.sp111.txt
Asia,67,spex,sp111,a000067.sp111.txt
2012 QV2,,spex,sp111,au2012qv2.sp111.txt
Alinda,887,spex,sp111,a000887.sp111.README.txt
Hygiea,10,spex,sp111,a000010.sp111.txt
Alinda,887,spex,sp111,a000887.sp111.txt
Hesperia,69,spex,sp111,a000069.sp111.txt
Tomaiyowit,11500,spex,sp65,a011500.sp65.txt
1989 VA,99907,spex,sp65,a099907.sp65.txt
Semiramis,584,spex,sp65,a000584.sp65.txt
Yeomans,2956,spex,sp65,a002956.sp65.txt
2000 UA,159493,spex,sp65,a159493.sp65.txt
2003 NP4,366616,spex,sp271,a366616.sp271.txt
2003 NX8,247745,spex,sp271,a247745.sp271.txt
2003 KU13,271073,spex,sp271,a271073.sp271.txt
2003 NX8,247745,spex,sp272,a247745.sp272.txt
1990 MU,4953,spex,sp272,a004953.sp272.txt
2020 RC,,spex,sp272,au2020rc.sp272.txt
2013 UX14,,spex,sp272,au2013ux14.sp272.txt
Ryugu,162173,spex,sp272,a162173.sp272.txt
1999 VM40,53435,spex,sp272,a053435.sp272.txt
2016 NV38,,spex,sp272,au2016nv38.sp272.txt
2016 ED85,,spex,sp272,au2016ed85.sp272.txt
2004 VW14,184266,spex,sp69,au2004VW14.sp69.txt
Sita,244,spex,sp69,a000244.sp69.txt
2005 NB7,399774,spex,sp69,au2005NB7.sp69.txt
2001 WU1,37384,spex,sp69,a037384.sp69.txt
1999 WS1,14222,spex,sp93,a014222.sp93.txt
1999 JJ51,17107,spex,sp93,a017107.sp93.txt
2010 RX30,,spex,sp93,au2010RX30.sp93.txt
Vaticana,416,spex,sp93,a000416.sp93.txt
2010 LY63,325769,spex,sp93,au2010LY63.sp93.txt
Cyane,403,spex,sp93,a000403.sp93.txt
2002 CY46,154029,spex,sp93,a154029.sp93.txt
Saunders,7336,spex,sp93,a007336.sp93.txt
Kenos,2449,spex,sp93,a002449.sp93.txt
Minos,6239,spex,sp93,a006239.sp93.txt
2010 RF12,,spex,sp93,au2010RF12.sp93.txt
Kumakiri,7472,spex,sp93,a007472.sp93.txt
1998 TU3,66146,spex,sp93,a066146.sp93.txt
2000 NF5,19764,spex,sp93,a019764.sp93.txt
Jennifer,6249,spex,sp93,a006249.sp93.txt
1990 SA,152558,spex,sp93,a152558.sp93.txt
2001 CP44,25916,spex,sp93,a025916.sp93.txt
2000 HA24,138404,spex,sp93,a138404.sp93.txt
Goberta,316,spex,sp93,a000316.sp93.txt
2001 TP103,376864,spex,sp249,a376864.sp249.txt
2007 YQ56,527715,spex,sp249,au2007yq56.sp249.txt
1997 US9,219071,spex,sp104,a219071.sp104.txt
2011 SR69,,spex,sp104,au2011sr69.sp104.txt
Ganymed,1036,spex,sp104,a001036.sp104.txt
2002 UQ3,154302,spex,sp104,a154302.sp104.txt
2003 FH,302831,spex,sp104,au2003fh.sp104.txt
Appenzella,1768,spex,sp104,a001768.sp104.txt
1996 HW1,8567,spex,sp104,a008567.sp104.txt
2000 SP43,297418,spex,sp102,au2000sp43.sp102.txt
2011 LJ19,,spex,sp102,au2011lj19.sp102.txt
Eros,433,spex,sp102,a000433.sp102.txt
Peitho,118,spex,sp102,a000118.sp102.txt
2000 OJ8,138524,spex,sp102,a138524.sp102.txt
2011 PT1,,spex,sp102,au2011pt1.sp102.txt
2011 SR5,523654,spex,sp102,au2011sr5.sp102.txt
1991 TF3,612013,spex,sp102,au1991tf3.sp102.txt
Alphonsina,925,spex,sp102,a000925.sp102.txt
1998 JH2,136923,spex,sp102,a136923.sp102.txt
2000 EJ37,301964,spex,sp102,au2000ej37.sp102.txt
2001 PD1,283460,spex,sp102,a283460.sp102.txt
2002 AG29,163081,spex,sp102,a163081.sp102.txt
Pandora,55,spex,sp49,a000055.sp49.txt
Hirundo,706,spex,sp49,a000706.sp49.txt
2006 BN55,,spex,sp49,au2006BN55.sp49.txt
Fortuna,19,spex,sp49,a000019.sp49.txt
2000 OY21,23183,spex,sp49,a023183.sp49.txt
Ilmari,2107,spex,sp49,a002107.sp49.txt
Aegle,96,spex,sp49,a000096.sp49.txt
2000 GJ147,152978,spex,sp277,a152978.sp277.txt
Hippo,426,spex,sp277,a000426.sp277.txt
1993 BX3,65717,spex,sp277,a065717.sp277.txt
Nyx,3908,spex,sp30,a003908.sp30.txt
Toutatis,4179,spex,sp30,a004179.sp30.txt
Bobbywilliams,5642,spex,sp30,a005642.sp30.txt
1993 VA,7350,spex,sp30,a007350.sp30.txt
1998 KK17,52750,spex,sp30,a052750.sp30.txt
2000 SY2,87684,spex,sp30,au2000SY2.sp30.txt
1998 FM5,100756,spex,sp287,a100756.sp287.txt
Heracles,5143,spex,sp287,a005143.sp287.txt
2021 US1,,spex,sp287,au2021US1.sp287.txt
2000 EZ148,138205,spex,sp287,a138205.sp287.txt
2021 LQ24,,spex,sp287,au2021LQ24.sp287.txt
2021 UU1,,spex,sp287,au2021UU1.sp287.txt
Toro,1685,spex,sp266,a001685.sp266.txt
2002 AC2,159608,spex,sp266,a159608.sp266.txt
2002 LV,385343,spex,sp81,au2002lv.sp81.txt
Wilson-Harrington,4015,spex,sp81,a004015.sp81.txt
2000 RG62,20786,spex,sp81,a020786.sp81.txt
Jasonwheeler,5620,spex,sp81,a005620.sp81.txt
2002 KL6,154244,spex,sp81,a154244.sp81.txt
Kleopatra,216,spex,sp127,a000216.sp127.txt
2013 XY8,,spex,sp127,au2013XY8.sp127.txt
2010 CL19,381906,spex,sp127,au2010CL19.sp127.txt
2013 NJ,,spex,sp127,au2013NJ.sp127.txt
2000 LR20,18098,spex,dm04,a018098.dm04.txt
1993 FO6,8388,spex,dm04,a008388.dm04.txt
Ceres,1,spex,dm04,a000001.dm04.txt
2000 SK155,105840,spex,dm04,a105840.dm04.txt
Al-Farabi,7057,spex,dm04,a007057.dm04.txt
2003 WM7,170502,spex,dm04,a170502.dm04.txt
1996 FG3,175706,spex,dm04,a175706.dm04.txt
Masaru,27791,spex,dm04,a027791.dm04.txt
1999 BY2,29731,spex,dm04,a029731.dm04.txt
Jessedouglas,19570,spex,dm04,a019570.dm04.txt
Charlesvest,32222,spex,dm04,a032222.dm04.txt
1998 YA6,28218,spex,dm04,a028218.dm04.txt
Ganymed,1036,spex,dm04,a001036.dm04.txt
2003 HB6,326732,spex,dm10,a326732.dm10.txt
Holmberg,3573,spex,dm10,a003573.dm10.txt
Schwehm,13724,spex,dm10,a013724.dm10.txt
Medea,212,spex,dm08,a000212.dm08.txt
Erika,636,spex,dm08,a000636.dm08.txt
2001 LB,452334,spex,dm08,au2001lb.dm08.txt
2000 ES56,24436,spex,dm08,a024436.dm08.txt
2007 LE,481532,spex,dm08,au2007le.dm08.txt
1998 GL10,,spex,dm19,au1998GL10.dm19n2.txt
1987 WC,412976,spex,dm19,a412976.dm19n2.txt
2006 AQ,190208,spex,dm19,a190208.dm19n2.txt
2000 PO9,283377,spex,dm19,a283377.dm19n1.txt
2006 WV3,409995,spex,dm19,a409995.dm19n1.txt
2001 AA52,316934,spex,dm19,a316934.dm19n1.txt
1998 DS10,18620,spex,dm19,a018620.dm19n1.txt
2014 VH2,,spex,dm19,au2014VH2.dm19n2.txt
2003 UC20,363505,spex,dm19,a363505.dm19n1.txt
1992 WR4,283319,spex,dm19,a283319.dm19n2.txt
2014 WQ201,,spex,dm19,au2014WQ201.dm19n2.txt
1997 VM4,523915,spex,dm19,au1997VM4.dm19n2.txt
1996 TD8,363019,spex,dm19,a363019.dm19n1.txt
2000 WN10,138852,spex,dm19,a138852.dm19n1.txt
2001 BA40,138947,spex,dm19,a138947.dm19n2.txt
1999 BE8,306453,spex,dm19,a306453.dm19n1.txt
Phaethon,3200,spex,dm19,a003200.dm19n2.txt
1996 XM6,164670,spex,dm19,a164670.dm19n1.txt
1997 LY4,168381,spex,dm18,a168381.dm18.txt
1999 KG4,20452,spex,dm14,a020452.dm14.txt
2000 FC26,60631,spex,dm14,a060631.dm14.txt
Karljosephine,4264,spex,dm14,a004264.dm14.txt
Kellyoconnor,33917,spex,dm14,a033917.dm14.txt
1998 QF102,22693,spex,dm14,a022693.dm14.txt
1998 XG3,59115,spex,dm14,a059115.dm14.txt
1999 CA104,16025,spex,dm14,a016025.dm14.txt
1996 VR7,19312,spex,dm14,a019312.dm14.txt
Ucciocontin,11406,spex,dm14,a011406.dm14.txt
1999 BY2,29731,spex,dm14,a029731.dm14.txt
2001 UH35,125102,spex,dm14,a125102.dm14.txt
2012 RM15,,spex,dm11,au2012rm15.dm11.txt
Charleseliot,5202,spex,dm11,a005202.dm11.txt
1994 UQ11,9404,spex,dm11,a009404.dm11.txt
1104 T-1,14291,spex,dm11,a014291.dm11.txt
Hippokoon,30698,spex,dm11,a030698.dm11.txt
Bronnina,3385,spex,dm11,a003385.dm11.txt
1991 RT,35102,spex,dm11,a035102.dm11.txt
2008 XE3,330825,spex,dm11,a330825.dm11.txt
Yoshiro,9898,spex,dm11,a009898.dm11.txt
2001 SW8,247264,spex,dm11,a247264.dm11.txt
1988 RQ5,9570,spex,dm11,a009570.dm11.txt
2000 WD27,45876,spex,dm11,a045876.dm11.txt
1999 RV24,91450,spex,dm11,a091450.dm11.txt
1994 AM3,11952,spex,dm11,a011952.dm11.txt
1999 FG32,17906,spex,dm11,a017906.dm11.txt
Holmberg,3573,spex,dm11,a003573.dm11.txt
1999 CU14,31455,spex,dm15,a031455.dm15.txt
1993 UC,7888,spex,dm15,a007888.dm15.txt
1999 RO92,18853,spex,dm15,a018853.dm15.txt
2000 QX63,38699,spex,dm15,a038699.dm15.txt
1994 PV27,21205,spex,dm12,a021205.dm12.txt
1999 JP104,35925,spex,dm12,a035925.dm12.txt
1994 UT1,13137,spex,dm12,a013137.dm12.txt
Beira,1474,spex,dm12,a001474.dm12.txt
Arlenewolfe,15112,spex,dm12,a015112.dm12.txt
1990 CD,12264,spex,dm17,a012264.dm17.txt
1999 RX188,20596,spex,dm17,a020596.dm17.txt
2002 EX98,95560,spex,dm17,a095560.dm17.txt
Mikhel'son,4067,spex,dm17,a004067.dm17.txt
2011 BT15,471240,spex,dm17,au2011BT15.dm17.txt
1999 RT103,40537,spex,dm06,a040537.dm06.txt
1993 CQ,7302,spex,dm06,a007302.dm06.txt
1998 YG8,31393,spex,dm05,a031393.dm05.txt
1990 WO3,16520,spex,dm05,a016520.dm05.txt
Schmadel,2234,spex,dm05,a002234.dm05.txt
1999 RE130,40573,spex,dm05,a040573.dm05.txt
1999 XT17,36256,spex,dm07,a036256.dm07.txt
2001 WC47,141018,spex,dm07,a141018.dm07.txt
2002 FB3,163243,spex,dm07,a163243.dm07.txt
1990 QR11,6067,spex,dm07,a006067.dm07.txt
2000 AX244,75810,spex,dm07,a075810.dm07.txt
2000 ND25,92516,spex,dm07,a092516.dm07.txt
Schmadel,2234,spex,dm07,a002234.dm07.txt
2012 DH4,,spex,dm07,au2012dh4.dm07.txt
1998 FE118,17818,spex,dm07,a017818.dm07.txt
Mathlener,10977,spex,dm07,a010977.dm07.txt
1999 TU95,42946,spex,dm20,a042946.dm20n2.txt
1998 SV4,333889,spex,dm20,a333889.dm20n1.txt
2008 QN48,281396,spex,dm20,a281396.dm20n1.txt
1999 SL5,53426,spex,dm20,a053426.dm20n2.txt
1991 CS,7822,spex,dm20,a007822.dm20n1.txt
2003 RW7,437975,spex,dm20,a437975.dm20n2.txt
1999 YF,97335,spex,dm13,a097335.dm13.txt
1989 UW2,8838,spex,dm13,a008838.dm13.txt
Liechty,17889,spex,dm13,a017889.dm13.txt
Lagrula,1412,spex,dm02,a001412.dm02.txt
2000 ML5,33952,spex,dm02,a033952.dm02.txt
1999 JP104,35925,spex,dm02,a035925.dm02.txt
Eleonora,354,spex,dm02,a000354.dm02.txt
Okavango,1701,spex,dm02,a001701.dm02.txt
2000 LZ14,56690,spex,dm02,a056690.dm02.txt
1991 RU17,9763,spex,dm02,a009763.dm02.txt
Batens,10327,spex,dm02,a010327.dm02.txt
1998 YT3,27151,spex,dm02,a027151.dm02.txt
1998 BD1,44028,spex,dm16,a044028.dm16.txt
1999 GL6,129761,spex,dm16,a129761.dm16.txt
2000 KL60,81850,spex,dm16,a081850.dm16.txt
1997 WW43,17716,spex,dm16,a017716.dm16.txt
2001 QT21,109068,spex,dm16,a109068.dm16.txt
6621 P-L,34931,spex,dm16,a034931.dm16.txt
Nemeghaire,55543,spex,dm16,a055543.dm16.txt
1998 GY6,52726,spex,dm16,a052726.dm16.txt
2001 SP69,83463,spex,dm16,a083463.dm16.txt
1998 ML14,52760,spex,dm16,a052760.dm16.txt
2001 KH72,77653,spex,dm16,a077653.dm16.txt
2005 EM66,175158,spex,dm16,a175158.dm16.txt
2010 TN54,468738,spex,dm16,au2010TN54.dm16.txt
4140 P-L,46456,spex,dm16,a046456.dm16.txt
2001 WA8,111186,spex,dm16,a111186.dm16.txt
Nagler,10715,spex,dm16,a010715.dm16.txt
1996 FK12,23615,spex,dm16,a023615.dm16.txt
1999 JF96,18810,spex,dm16,a018810.dm16.txt
2015 TA25,,spex,dm22,au2015ta25.dm22.txt
2005 TB,155110,spex,dm22,a155110.dm22.txt
2005 JF21,348400,spex,dm22,a348400.dm22.txt
2001 XT4,443892,spex,dm22,a443892.dm22.txt
2001 RX81,156015,spex,dm22,a156015.dm22.txt
2005 UL5,413577,spex,dm22,a413577.dm22.txt
1994 XZ4,11318,spex,dm22,a011318.dm22.txt
2002 TB142,377052,spex,dm22,a377052.dm22.txt
Ukawa,13577,spex,dm09,a013577.dm09.txt
2000 WD27,45876,spex,dm09,a045876.dm09.txt
Joshuaturner,21646,spex,dm09,a021646.dm09.txt
Skorina,3283,spex,dm09,a003283.dm09.txt
1989 SB1,24673,spex,dm09,a024673.dm09.txt
2000 AD52,41357,spex,dm03,a041357.dm03.txt
2011 PS,,spex,dm03,au2011ps.dm03.txt
1999 JJ72,31735,spex,dm03,a031735.dm03.txt
2000 OJ8,138524,spex,dm03,a138524.dm03.txt
Alineraynal,8651,spex,as68,a008651.as68.txt
Minos,6239,spex,as68,a006239.as68.txt
Tamaga,6411,spex,as68,a006411.as68.txt
1993 HO1,8037,spex,as68,a008037.as68.txt
Kemi,1508,spex,as68,a001508.as68.txt
1999 BY9,85867,spex,as68,a085867.as68.txt
Olegefremov,19127,spex,as68,a019127.as68.txt
2003 YH111,,spex,as68,au2003YH111.as68.txt
2001 CB21,138971,spex,as68,a138971.as68.txt
2000 YH32,131045,spex,as68,a131045.as68.txt
2000 CH59,310442,spex,as68,a310442.as68.txt
2003 XM,,spex,as68,au2003XM.as68.txt
2003 YX1,508908,spex,as68,au2003YX1.as68.txt
Leonardmartin,9082,spex,as68,a009082.as68.txt
1990 OS,162000,spex,as68,a162000.as68.txt
2003 WN188,,spex,as68,au2003WN188.as68.txt
Irene,14,spex,as68,a000014.as68.txt
Hesperia,69,spex,as68,a000069.as68.txt
2003 UJ227,197127,spex,as68,a0197127.as68.txt
1988 RN10,17414,spex,as68,a017414.as68.txt
Klymene,104,spex,as68,a000104.as68.txt
Sarpedon,2223,spex,as68,a002223.as68.txt
1994 CS8,11089,spex,as68,a011089.as68.txt
Stephengould,8373,spex,as68,a008373.as68.txt
1999 SW7,18054,spex,as68,a018054.as68.txt
Hilda,153,spex,as68,a000153.as68.txt
Thia,405,spex,as67,a000405.as67.txt
2003 GY,382758,spex,as67,a382758.as67.txt
1996 RW1,210482,spex,as67,a210482.as67.txt
Libussa,264,spex,as67,a000264.as67.txt
2003 QQ10,,spex,as67,au2003QQ10.as67.txt
Georgia,359,spex,as67,a000359.as67.txt
2003 KR18,242187,spex,as67,a242187.as67.txt
2002 OA22,329437,spex,as67,a329437.as67.txt
2003 RS1,,spex,as67,au2003RS1.as67.txt
2000 PM8,24445,spex,as67,a024445.as67.txt
Pomona,32,spex,as67,a000032.as67.txt
1985 PM1,65660,spex,as67,a065660.as67.txt
1999 XW95,103001,spex,as67,a103001.as67.txt
2000 WG23,67865,spex,as67,a067865.as67.txt
2000 WM95,168889,spex,as67,a168889.as67.txt
2003 KP2,163732,spex,as67,a163732.as67.txt
2003 HM16,143624,spex,as67,a143624.as67.txt
1999 YY3,189494,spex,as67,a189494.as67.txt
Protogeneia,147,spex,as67,a000147.as67.txt
Kassandra,114,smass,smassir,a000114.3.txt
Chloe,402,smass,smassir,a000402.3.txt
Siwa,140,smass,smassir,a000140.3.txt
Zelia,169,smass,smassir,a000169.3.txt
1999 CV3,11405,smass,smassir,a011405.3.txt
Jeans,2763,smass,smassir,a002763.3.txt
Kaendler,5195,smass,smassir,a005195.3.txt
Ahrensa,950,smass,smassir,a000950.3.txt
Merxia,808,smass,smassir,a000808.3.txt
Massevitch,1904,smass,smassir,a001904.3.txt
Amphitrite,29,smass,smassir,a000029.3.txt
Taihaku,4407,smass,smassir,a004407.3.txt
Kalahari,1702,smass,smassir,a001702.3.txt
1997 CZ5,99913,smass,smassir,au1997CZ5.3.txt
Sisyphus,1866,smass,smassir,a001866.3.txt
Ariadne,43,smass,smassir,a000043.3.txt
Industria,389,smass,smassir,a000389.3.txt
Nauheima,811,smass,smassir,a000811.3.txt
Latvia,1284,smass,smassir,a001284.3.txt
Amalthea,113,smass,smassir,a000113.3.txt
Polyxo,308,smass,smassir,a000308.3.txt
Innes,1658,smass,smassir,a001658.3.txt
Benkoela,863,smass,smassir,a000863.3.txt
Zguridi,4311,smass,smassir,a004311.3.txt
Egeria,13,smass,smassir,a000013.3.txt
Knysna,1324,smass,smassir,a001324.3.txt
Tergeste,478,smass,smassir,a000478.3.txt
Arequipa,737,smass,smassir,a000737.3.txt
Tanina,825,smass,smassir,a000825.3.txt
Metis,9,smass,smassir,a000009.3.txt
Luisa,599,smass,smassir,a000599.3.txt
Ida,243,smass,smassir,a000243.3.txt
Rosselia,1350,smass,smassir,a001350.3.txt
Vyssotsky,1600,smass,smassir,a001600.3.txt
1999 KU4,40310,smass,smassir,au1999KU4.3.txt
Xenia,625,smass,smassir,a000625.3.txt
Bowen,3363,smass,smassir,a003363.3.txt
Lutetia,21,smass,smassir,a000021.3.txt
Corbett,2442,smass,smassir,a002442.3.txt
Angelina,64,smass,smassir,a000064.3.txt
Mathilde,253,smass,smassir,a000253.3.txt
Vesta,4,smass,smassir,a000004.3.txt
Ulula,714,smass,smassir,a000714.3.txt
Undina,92,smass,smassir,a000092.3.txt
1998 XB,96590,smass,smassir,au1998XB.3.txt
Dersu-Uzala,4142,smass,smassir,a004142.3.txt
Witt,2732,smass,smassir,a002732.3.txt
Gisela,352,smass,smassir,a000352.3.txt
Lepage,2795,smass,smassir,a002795.3.txt
Bellona,28,smass,smassir,a000028.3.txt
Daedalus,1864,smass,smassir,a001864.3.txt
Eleonora,354,smass,smassir,a000354.3.txt
Vasilevskis,2014,smass,smassir,a002014.3.txt
Florence,3122,smass,smassir,a003122.3.txt
Westerlund,2902,smass,smassir,a002902.3.txt
Gaffey,3545,smass,smassir,a003545.3.txt
Ra-Shalom,2100,smass,smassir,a002100.3.txt
Parthenope,11,smass,smassir,a000011.3.txt
Hebe,6,smass,smassir,a000006.3.txt
Italia,477,smass,smassir,a000477.3.txt
Armandhammer,3376,smass,smassir,a003376.3.txt
1993 MF,5836,smass,smassir,a005836.3.txt
Cosette,915,smass,smassir,a000915.3.txt
Sita,244,smass,smassir,a000244.3.txt
1998 FM5,100756,smass,smassir,au1998FM5.3.txt
1998 YP11,11398,smass,smassir,a011398.3.txt
Dione,106,smass,smassir,a000106.3.txt
Olga,304,smass,smassir,a000304.3.txt
Boznemcova,3628,smass,smassir,a003628.3.txt
Raybrown,5840,smass,smassir,a005840.3.txt
Sinuhe,4512,smass,smassir,a004512.3.txt
1999 JV3,152756,smass,smassir,au1999JV3.3.txt
1999 AQ10,208023,smass,smassir,au1999AQ10.3.txt
Lucienne,1892,smass,smassir,a001892.3.txt
1997 RT,,smass,smassir,au1997RT.3.txt
Slovakia,1807,smass,smassir,a001807.3.txt
Oze,7358,smass,smassir,a007358.3.txt
Centesima,513,smass,smassir,a000513.3.txt
Valeria,611,smass,smassir,a000611.3.txt
Itha,918,smass,smassir,a000918.3.txt
1998 KU2,152679,smass,smassir,au1998KU2.3.txt
Fides,37,smass,smassir,a000037.3.txt
Kahrstedt,1587,smass,smassir,a001587.3.txt
Kalliope,22,smass,smassir,a000022.3.txt
Hansa,480,smass,smassir,a000480.3.txt
Binzel,2873,smass,smassir,a002873.3.txt
Dyagilev,4005,smass,smassir,a004005.3.txt
Alkmene,82,smass,smassir,a000082.3.txt
1992 BF,152563,smass,smassir,au1992BF.3.txt
Leto,68,smass,smassir,a000068.3.txt
Rovaniemi,1518,smass,smassir,a001518.3.txt
Velleda,126,smass,smassir,a000126.3.txt
Robinson,3819,smass,smassir,a003819.3.txt
Gaspra,951,smass,smassir,a000951.3.txt
Moshup,66391,smass,smassir,au1999KW4.3.txt
Melpomene,18,smass,smassir,a000018.3.txt
Aeternitas,446,smass,smassir,a000446.3.txt
1999 DJ4,85938,smass,smassir,au1999DJ4.3.txt
Kamo,4215,smass,smassir,a004215.3.txt
Celle,3782,smass,smassir,a003782.3.txt
Lennon,4147,smass,smassir,a004147.3.txt
1998 HT31,,smass,smassir,au1998HT31.3.txt
Athabasca,3307,smass,smassir,a003307.3.txt
Berenike,653,smass,smassir,a000653.3.txt
Nanking,2078,smass,smassir,a002078.3.txt
Helma,1273,smass,smassir,a001273.3.txt
Urda,167,smass,smassir,a000167.3.txt
Alice,291,smass,smassir,a000291.3.txt
Pallas,2,smass,smassir,a000002.3.txt
Isis,42,smass,smassir,a000042.3.txt
1998 QR15,353938,smass,smassir,au1998QR15.3.txt
Eger,3103,smass,smassir,a003103.3.txt
Asporina,246,smass,smassir,a000246.3.txt
Sappho,80,smass,smassir,a000080.3.txt
Harbin,2851,smass,smassir,a002851.3.txt
Tatsunokingo,136795,smass,smassir,au1997BQ.3.txt
Moskva,787,smass,smassir,a000787.3.txt
McAuliffe,3352,smass,smassir,a003352.3.txt
Nenetta,289,smass,smassir,a000289.3.txt
Peking,2045,smass,smassir,a002045.3.txt
Koptelov,3968,smass,smassir,a003968.3.txt
Eric,4954,smass,smassir,a004954.3.txt
Ceres,1,smass,smassir,a000001.3.txt
Juno,3,smass,smassir,a000003.3.txt
Hermentaria,346,smass,smassir,a000346.3.txt
Kutaissi,1289,smass,smassir,a001289.3.txt
Lacadiera,336,smass,smassir,a000336.3.txt
Kilia,470,smass,smassir,a000470.3.txt
Saheki,4606,smass,smassir,a004606.3.txt
Astraea,5,smass,smassir,a000005.3.txt
Phocaea,25,smass,smassir,a000025.3.txt
Eunomia,15,smass,smassir,a000015.3.txt
Polyhymnia,33,smass,smassir,a000033.3.txt
Tiflis,753,smass,smassir,a000753.3.txt
Armor,774,smass,smassir,a000774.3.txt
Kristina,4038,smass,smassir,a004038.3.txt
Julian Loewe,2704,smass,smassir,a002704.3.txt
1990 SV15,5965,smass,smassir,a005965.3.txt
Halliday,3944,smass,smassir,a003944.3.txt
1994 LX,7889,smass,smassir,a007889.3.txt
1993 EA,5693,smass,smassir,a005693.3.txt
Toro,1685,smass,smassir,a001685.3.txt
Irmintraud,773,smass,smassir,a000773.3.txt
Laetitia,39,smass,smassir,a000039.3.txt
Dembowska,349,smass,smassir,a000349.3.txt
Golevka,6489,smass,smassir,a006489.3.txt
Kollaa,1929,smass,smassir,a001929.3.txt
Victoria,12,smass,smassir,a000012.3.txt
Rarahu,1148,smass,smassir,a001148.3.txt
1999 HF1,137170,smass,smassir,au1999HF1.3.txt
Davida,511,smass,smassir,a000511.3.txt
Ermolova,3657,smass,smassir,a003657.3.txt
Pomona,32,smass,smassir,a000032.3.txt
Salome,562,smass,smassir,a000562.3.txt
Goffin,1722,smass,smassir,a001722.3.txt
Fortuna,19,smass,smassir,a000019.3.txt
Alauda,702,smass,smassir,a000702.3.txt
Kliment Ohridski,3903,smass,smassir,a003903.3.txt
Koronis,158,smass,smassir,a000158.3.txt
DiMaggio,3767,smass,smassir,a003767.3.txt
Irene,14,smass,smassir,a000014.3.txt
Midas,1981,smass,smassir,a001981.3.txt
Schiaparelli,4062,smass,smassir,a004062.3.txt
Vaticana,416,smass,smassir,a000416.3.txt
Gerda,122,smass,smassir,a000122.3.txt
Psyche,16,smass,smassir,a000016.3.txt
1998 PB1,31346,smass,smassir,au1998PB1.3.txt
Hakoila,1483,smass,smassir,a001483.3.txt
Elektra,130,smass,smassir,a000130.3.txt
1991 VH,35107,smass,smassir,au1991VH.3.txt
Otero,1126,smass,smassir,a001126.3.txt
Anacostia,980,smass,smassir,a000980.3.txt
Kukkamaki,2159,smass,smassir,a002159.3.txt
Maximova,4145,smass,smassir,a004145.3.txt
Mielikki,2715,smass,smassir,a002715.3.txt
1991 TB1,6047,smass,smassir,a006047.3.txt
Cleobulus,4503,smass,smassir,a004503.3.txt
1999 CF9,137126,smass,smassir,au1999CF9.3.txt
Asterope,233,smass,smassir,a000233.3.txt
Babcock,3167,smass,smassir,a003167.3.txt
Zephyr,12923,smass,smassir,au1999GK4.3.txt
1998 PG,31345,smass,smassir,au1998PG.3.txt
Tinchen,1933,smass,smassir,a001933.3.txt
Nefertiti,3199,smass,smassir,a003199.3.txt
Eos,221,smass,smassir,a000221.3.txt
Maymelou,4900,smass,smassir,a004900.3.txt
Roberta,335,smass,smassir,a000335.3.txt
Linsley,3474,smass,smassir,a003474.3.txt
Proserpina,26,smass,smassir,a000026.3.txt
De Sanctis,3268,smass,smassir,a003268.3.txt
