number,name,0.45,0.475,0.5,0.525,0.55,0.575,0.6,0.625,0.65,0.675,0.7,0.725,0.75,0.775,0.8,0.825,0.85,0.875,0.9,0.925,0.95,0.975,1.0,1.025,1.05,1.1,1.15,1.2,1.25,1.3,1.35,1.4,1.45,1.5,1.55,1.6,1.65,1.7,1.75,1.8,1.85,1.9,1.95,2.0,2.05,2.1,2.15,2.2,2.25,2.3,2.35,2.4,2.45,pV,z0,z1,z2,z3,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14,cluster_15,cluster_16,cluster_17,cluster_18,cluster_19,cluster_20,cluster_21,cluster_22,cluster_23,cluster_24,cluster_25,cluster_26,cluster_27,cluster_28,cluster_29,cluster_30,cluster_31,cluster_32,cluster_33,cluster_34,cluster_35,cluster_36,cluster_37,cluster_38,cluster_39,cluster_40,cluster_41,cluster_42,cluster_43,cluster_44,cluster_45,cluster_46,cluster_47,cluster_48,cluster_49,cluster,class_A,class_B,class_C,class_D,class_E,class_K,class_L,class_M,class_O,class_P,class_Q,class_R,class_S,class_V,class_X,class_Z,class_,class_sf,e,e_center,e_snr,e_depth,k,k_center,k_snr,k_depth,h,h_center,h_snr,h_depth,DIFFUSE,ref_spectrum,ref_albedo
42089,2001 AQ15,,,-0.431915134191513,-0.3730111420154571,-0.3087881207466125,-0.252197116613388,-0.2050578743219375,-0.1663251519203186,-0.1335247904062271,-0.1057864502072334,-0.0829588994383812,-0.0656438842415809,-0.0509484484791755,-0.040101446211338,-0.0320377126336097,-0.0264309402555227,-0.0235258396714925,-0.0227468963712453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3279021978378296,0.0322930029136826,-0.0332701205379324,0.3422022159360194,-0.7110666059055343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999998,0.0,0.0,0.0,0.0,0.0,0.0,43,0.0,0.0,2e-06,0.969497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030502,0.0,0.0,0.0,D,D,,,,,,,,,,,,,False,23.0,1;16
42155,2001 BA63,,,,-0.0376550182700157,-0.0343143530189991,-0.0323164984583854,-0.0306749269366264,-0.0294425431638956,-0.0284206718206405,-0.0274067223072052,-0.0262174401432275,-0.0245993193238973,-0.0220069661736488,-0.0187492873519659,-0.0147442761808633,-0.0098817180842161,-0.004093162715435,0.0027220509946346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3279021978378296,-0.3483161880307574,-0.5121255734531566,0.0597197207380776,0.0425964415268801,0.0,0.0,0.003348,0.012849,0.0,0.267399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000219,0.0,0.0,0.0,3.2e-05,0.0,0.676629,0.0,0.0,0.008814,0.0,0.0,0.0,0.030709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,19,0.0,0.003348,0.857804,0.0,0.0,0.0,0.0,1.6e-05,0.0,0.125983,0.0,0.0,0.012849,0.0,0.0,0.0,Ch,Ch,,,,,,,,,1.0,0.6934,2.2323,0.0152,False,23.0,17;28;29;16;7;9
42431,1051 T-3,,,-0.0389343164861202,-0.0186435673385858,-0.0077214837074279,-0.00387993757613,-0.0050493208691477,-0.0089556919410824,-0.0148519566282629,-0.0195753183215856,-0.0168575830757617,-0.0153357153758406,-0.0124782873317599,0.0006391105707734,0.0164024829864501,0.0320640280842781,0.0464112050831317,0.0577753223478794,0.0645454600453376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3098039627075195,-0.5069536644408525,-0.4377614982985623,0.0666669590961793,-0.1056045907105563,0.0,0.0,0.007664,0.185107,0.0,0.674064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014442,0.0,0.0,0.0,0.0,0.0,0.02134,0.0,0.0,0.001268,0.000315,0.001762,0.000157,0.093876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,4e-06,0.0,0.0,0.0,0.0,0.0,5,0.0,0.007664,0.782543,0.0,0.0,0.00176,0.0,0.000321,0.0,0.022599,1e-06,0.0,0.185112,0.0,0.0,0.0,C,C,,,,,,,,,0.0,0.727,1.6133,0.0547,False,23.0,29;17;22;7
42552,1996 RH25,,,,-0.0038924687542021,-0.0022350023500621,-0.0015807872405275,-0.0013274265220388,-0.0013026086380705,-0.0012307878350839,-0.0008339280029758,0.000582854845561,0.0034811799414455,0.00703931087628,0.0114884609356522,0.0168598443269729,0.0232194475829601,0.0305847339332103,0.0390100814402103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3187587261199951,-0.5346799259134323,-0.4500874580342746,0.0936916082551495,-0.0744662129365503,0.0,0.0,0.007291,0.009709,0.0,0.778018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001147,0.0,0.0,0.0,0.0,0.0,0.053574,0.0,0.0,0.002624,1e-05,5e-06,2e-06,0.147619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.007291,0.926859,0.0,0.0,5e-06,0.0,1.6e-05,0.0,0.056119,0.0,0.0,0.00971,0.0,0.0,0.0,Ch,Ch,,,,,,,,,1.0,0.7009,3.4235,0.0225,False,23.0,17;29;28;7;22
42781,1998 VL28,,,0.0206187274307012,0.0207152981311082,0.0179346743971109,0.0130770010873675,0.0069412058219313,-4.235770029481501e-05,-0.0044937441125512,-0.0086840325966477,-0.0134155424311757,-0.0158708933740854,-0.0168959219008684,-0.0182077456265687,-0.0201496351510286,-0.0218301434069871,-0.0227226857095956,-0.0224824491888284,-0.020768167451024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2441251277923584,-0.4379232716268894,-0.5420477295607439,0.0804478676307868,0.1012970732403207,0.0,0.0,0.006223,0.024204,0.0,0.033768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000207,0.0,0.0,0.0,0.004308,0.0,0.917667,0.0,0.0,0.012606,0.0,0.0,0.0,0.000904,0.0,0.0,2e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000109,0.0,0.0,0.0,19,0.0,0.006223,0.94508,0.0,0.0,0.0,0.0,0.000278,0.0,0.024213,0.0,0.0,0.024205,0.0,0.0,0.0,C,C,,,,,,,,,0.0,0.7002,0.777,0.0136,False,23.0,6;5;28;16;7;9
42947,1999 TB98,-0.1856959164142608,-0.1412443220615387,-0.1275050044059753,-0.0609884522855281,-0.0369311980903148,-0.0011092552449554,0.0220949444919824,0.0455794744193553,0.0621898956596851,0.0795198902487754,0.085484854876995,0.0949333682656288,0.0742094218730926,-0.0105095487087965,-0.0996225327253341,-0.1896060705184936,-0.2295194566249847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3726341426372528,0.026224921246555,0.5592078102021213,0.2079098127956515,0.6335953129063312,0.0,0.0,0.0,0.0,0.0,0.0,0.000291,0.877242,0.0,0.0,0.000151,0.0,0.0,0.091913,0.0,0.0,0.0,0.0,2e-06,0.0,1e-06,9.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-06,2.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030277,7,0.030277,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,0.000341,0.0,0.091572,0.000151,0.000411,0.877246,0.0,0.0,V,V,,,,,,,,,,,,,False,86.0,1;7
43032,1999 VR26,-0.2575097680091858,-0.2166850566864013,-0.1795304119586944,-0.1463895142078399,-0.1190455108880996,-0.0957665592432022,-0.0785005837678909,-0.0635326951742172,-0.047968104481697,-0.0335974991321563,-0.0173630993813276,-0.0020658357534557,0.0012981760082766,-0.002402169862762,-0.0141429286450147,-0.0251172911375761,-0.0434695780277252,-0.0606933236122131,-0.076797068119049,-0.0902724415063858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.903090000152588,-0.0993356449730865,-0.0099300777920463,-0.0242648598438543,-0.1023203311197681,0.099046,0.0,0.0,0.426234,0.000861,0.0,0.093024,0.0,0.0,0.0,0.003321,0.0,0.0,0.002461,0.024629,0.0,7e-06,0.0,0.0,1e-06,0.0,0.000815,0.0,0.0,0.003459,0.0,0.0,0.0,1e-05,0.0,4e-06,0.0,2.9e-05,0.0,0.0,8e-06,0.0,9e-06,0.114994,0.0,0.04092,0.0,0.046388,0.127673,0.001517,1e-06,0.000448,0.0,0.014139,0.0,3,0.0,0.0,0.002421,0.0,0.0,0.001923,0.0,0.001983,0.0,2e-05,0.014186,0.0,0.979426,4e-05,0.0,0.0,S,S,,,,,,,,,,,,,False,84.0,7;43
43152,1999 XM115,,,-0.3017644584178924,-0.2733049988746643,-0.2471789866685867,-0.2249199151992797,-0.205660343170166,-0.1888106912374496,-0.1738916337490081,-0.160899356007576,-0.1493739336729049,-0.1383492946624755,-0.1281641274690628,-0.1186742037534713,-0.1082575023174285,-0.0963137596845626,-0.0845108702778816,-0.073449932038784,-0.0635571256279945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5376020669937134,-0.0369747999191264,-0.2225650304425129,0.7830209302964404,-0.837231933296128,0.0,0.0,0.0,0.0,0.0,0.000292,0.0,0.0,4e-05,0.0,0.0,0.0,0.0,0.000245,0.0,0.0,0.0,0.009819,0.0,0.009093,0.0,0.0,0.001825,0.0,1e-06,0.0,1.6e-05,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.022134,0.0,0.0,0.0,0.0,1e-06,0.956531,0.0,0.0,0.0,0.0,0.0,0.0,43,0.0,0.0,0.000553,0.9552,0.0,1e-06,0.0,0.0,0.0,0.042872,0.0,0.0,0.001372,1e-06,0.0,0.0,D,D,,,,,,,,,,,,,False,23.0,5;6;9;16
43152,1999 XM115,-0.2131709903478622,-0.1921817064285278,-0.1724974960088729,-0.1541553735733032,-0.1362783312797546,-0.1188235208392143,-0.1018176525831222,-0.0846732780337333,-0.066449761390686,-0.047554537653923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4862335920333862,-0.1527351196318998,-0.2968003427821295,0.3474596529802624,-0.2282854719387637,0.0,0.0,0.000108,0.001676,0.0,0.014676,0.000129,0.000125,4e-06,0.0,0.0,0.0,0.0,0.003665,0.0,0.119521,3e-06,0.212343,7.3e-05,0.176911,0.026685,0.012493,0.019058,0.0,8e-06,0.0,0.002204,0.0,0.001257,0.051411,0.000214,0.0,0.064755,0.0,0.0,0.0,9e-06,0.000151,0.000526,0.0,0.0,0.0,0.000422,0.289956,0.0,0.00013,0.001492,0.0,0.0,0.0,43,0.000119,0.000108,0.029317,0.025064,0.0,8e-06,0.0,0.012619,0.0,0.432928,0.001609,0.0,0.312347,0.185872,0.0,9e-06,P,P,0.0,0.5154,0.9993,0.0129,,,,,,,,,False,23.0,5;6;9;16
43212,Katosawao,0.2078993469476699,0.2111868411302566,0.2161476910114288,0.2223270833492279,0.2292750179767608,0.2365514039993286,0.2437278628349304,0.2503874599933624,0.2553794085979461,0.2587041556835174,0.2615797221660614,0.2589286565780639,0.2571110725402832,0.2550015449523926,0.2533228695392608,0.2525923550128937,0.2533267438411712,0.2560361623764038,0.2612152695655823,0.2693325281143188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1739251613616943,-1.730811001501727,-0.2135167837191705,-0.107877067806688,-0.3612606813062422,0.0,0.0,0.045585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.938862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00773,0.0,0.005323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.048083,0.944147,0.0,0.0,0.00751,0.0,0.000221,0.0,0.0,3.9e-05,0.0,0.0,0.0,0.0,0.0,C,C,,,,,,,,,0.0,0.5491,1.4971,0.0527,True,61.0,53;1
43754,1983 AA,,,-0.2102246433496475,-0.1704255938529968,-0.1334766000509262,-0.0991382226347923,-0.0678114593029022,-0.0380826331675052,-0.0087808240205049,0.0201759468764066,0.0474598221480846,0.0698607861995697,0.0837238132953643,0.0848501175642013,0.0766210108995437,0.059308972209692,0.0373999439179897,0.0144038628786802,-0.0061330366879701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4736607074737549,-0.2411734248459418,0.3418199170477487,-0.2278874147794119,-0.289362920709763,0.064837,0.0,0.0,0.001197,5.1e-05,0.0,0.15986,0.0,0.0,0.0,1.2e-05,0.0,0.0,0.000915,0.0,0.0,1.6e-05,0.0,0.0,0.0,0.0,0.056903,0.0,0.000139,0.0,0.0,0.0,0.0,0.000339,0.0,0.0,0.0,0.000124,0.0,0.0,0.000755,0.0,0.000291,0.68594,0.0,0.0,0.0,0.000979,0.0,0.027488,6.2e-05,0.0,0.0,9.2e-05,0.0,38,0.0,0.0,0.000754,0.0,0.000357,0.0,0.000343,0.000537,0.0,0.0,0.000269,3e-06,0.997212,0.000525,0.0,0.0,S,S,,,,,,,,,,,,,False,3.0,28;9
44447,1998 UM21,-0.5600458383560181,-0.4933884441852569,-0.4328017234802246,-0.386931300163269,-0.34406778216362,-0.307650625705719,-0.27580326795578,-0.2444778382778167,-0.2174377590417862,-0.193309336900711,-0.1648707687854766,-0.1488880515098571,-0.1315293312072754,-0.1269991993904113,-0.1307369768619537,-0.1389831602573394,-0.1546241343021392,-0.1661554872989654,-0.1801072657108307,-0.2011472582817077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7986028790473938,0.7402766386705086,0.1083686373182539,-0.0146135280177467,-0.1171226010151586,1e-06,0.0,0.0,0.0,0.02058,0.0,0.0,0.001285,0.000715,0.0,0.0,0.218711,0.0,3e-06,0.0,0.0,0.0,0.0,1e-06,0.0,0.15018,1.8e-05,0.0,0.0,0.000101,0.0,0.0,0.0,0.0,0.0,0.003927,0.0,0.000498,0.077057,0.0,0.0,0.0,8.6e-05,0.0,0.005435,0.007046,0.0,0.001377,0.0,0.0,0.0,0.0,0.512752,0.0,0.000224,47,0.000224,0.0,3e-06,0.0,0.0,4.6e-05,1e-06,0.000141,0.0,1e-06,0.0,0.0,0.9978,0.001784,0.0,0.0,S,S,,,,,,,,,,,,,False,83.0,1;7
44463,1998 VT18,,,-0.2027650773525238,-0.1617464572191238,-0.1301784813404083,-0.0888722836971283,-0.0540891997516155,-0.0243404675275087,-0.0005474334466271,0.0163934584707021,0.0285334046930074,0.0359086282551288,0.0383934713900089,0.037501785904169,0.032340470701456,0.0242333319038152,0.0115555133670568,-0.0027727431152015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4089354276657104,-0.2954792988360936,-0.2295860762470514,0.0075319037982469,-0.0758961250140692,0.0,0.0,0.0,0.980873,0.0,0.004104,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.013941,0.0,7e-06,0.0,0.0,0.0,8e-06,0.0,3e-06,4e-06,8e-06,0.00047,0.0,0.000262,0.0,0.00015,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.0,6e-06,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,5e-06,0.0,1e-06,0.0,3,0.0,0.0,0.018287,0.0,0.0,0.00046,0.0,1.8e-05,0.0,2.3e-05,2.1e-05,0.0,0.980889,0.000301,0.0,0.0,S,S,,,,,,,,,,,,,False,23.0,9;22;16
44463,1998 VT18,-0.221412181854248,-0.1706995666027069,-0.1374769061803817,-0.1074047237634658,-0.0827719494700431,-0.0624136589467525,-0.044439498335123,-0.0257480572909116,-0.0039605074562132,0.0232291799038648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4182472229003906,-0.0408110771076179,0.3228164944946124,1.4774470346779307,0.2993796385704009,0.0,0.0,0.0,0.000721,0.0,0.000113,9.8e-05,5.6e-05,0.0,0.0,0.0,0.0,0.0,0.000145,0.0,0.91489,1e-06,5e-06,0.00191,0.000162,7.1e-05,0.000498,2e-06,0.0,0.0,0.0,8e-06,0.0,0.021475,0.005255,0.0,0.0,0.046485,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,0.0,2e-06,0.00297,0.0,0.004999,1.1e-05,0.0,0.0,0.0,15,0.0,0.0,0.000265,0.0,0.0,0.0,0.0,4e-06,2e-06,3.9e-05,0.003113,0.0,0.006507,0.990069,0.0,0.0,V,V,,,,,,,,,,,,,False,23.0,9;22;16
44496,1998 XM5,-0.5681485533714294,-0.5183231234550476,-0.4722745716571808,-0.4295313358306885,-0.3896908462047577,-0.3524119257926941,-0.3174020648002624,-0.284407377243042,-0.2512206137180328,-0.2215534299612045,-0.1934944242238998,-0.1669018417596817,-0.1416495591402053,-0.117623470723629,-0.0947227403521537,-0.072853647172451,-0.0519318804144859,-0.0318799242377281,-0.0126260137185454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0809218883514404,0.2270431604675133,0.0667426165225763,0.5892527337645622,-1.2964107303100172,0.0,0.0,0.0,0.0,0.002895,0.0,0.0,0.0,0.003646,0.0,0.0,2e-06,0.0,2.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000107,0.0,0.0,0.0,0.993292,0.0,0.0,2.7e-05,0.0,0.0,0.0,43,0.0,0.0,2.7e-05,3.7e-05,0.0,0.0,2e-06,1.2e-05,0.0,1.5e-05,0.0,0.0,0.999907,0.0,0.0,0.0,S,S,,,,,,,,,,,,,False,87.0,1;7
44766,1999 TM123,,,,0.1728430241346359,0.1766637712717056,0.1790732741355896,0.1811881214380264,0.182906687259674,0.184423491358757,0.1859361082315445,0.1874279379844665,0.189409464597702,0.1924127042293548,0.1961632817983627,0.200769692659378,0.2063722759485244,0.2130616009235382,0.2209652960300445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3565473556518557,-1.5008685206775558,-0.3926863512967071,0.0309884827066,-0.3138782062407249,0.0,0.0,0.000584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.949565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007936,3e-06,0.041903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.000594,0.991463,0.0,0.0,3.6e-05,0.0,0.007899,0.0,0.0,8e-06,0.0,0.0,0.0,0.0,0.0,Ch,Ch,,,,,,,,,1.0,0.6988,3.0226,0.0189,True,23.0,17;29;28;7;9
44773,1999 TU140,,,,-0.2003348022699356,-0.1714159399271011,-0.1517302244901657,-0.1381399631500244,-0.1279809325933456,-0.117302268743515,-0.1005450561642646,-0.083765298128128,-0.0641558021306991,-0.0494729727506637,-0.0298347920179367,-0.0185324996709823,-0.0134668359532952,-0.0147752026095986,-0.0233955383300781,-0.0404475480318069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.148741602897644,0.0276131760795594,-0.1953665368034473,-0.0542366692040792,-0.1787663960373822,0.0,0.0,1.1e-05,0.001865,4.9e-05,0.196091,9e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.003628,0.0,0.0,0.0,0.0,0.0,0.04956,0.0,0.0,0.024289,0.004957,0.224574,0.0,3.3e-05,0.0,1e-06,0.0,0.0,0.0,1.8e-05,0.0,0.0,0.0,0.0,0.447771,0.0,0.0,0.0,0.0,0.000172,0.035479,6e-06,0.0,0.011482,0.0,5e-06,0.0,37,0.0,1.1e-05,0.199752,0.0,0.0,0.008354,1e-06,0.291212,0.0,0.463064,7e-06,0.0,0.03758,1.8e-05,0.0,0.0,P,P,,,,,,,,,0.0,0.834,0.9672,0.0328,False,23.0,1;7
44942,1999 VM55,,,,-0.1931390613317489,-0.18867027759552,-0.1846310794353485,-0.1796431243419647,-0.1740390360355377,-0.1677185595035553,-0.1605939269065857,-0.1521977931261062,-0.1424215734004974,-0.1316949874162674,-0.1203659772872924,-0.1086010634899139,-0.0965393632650375,-0.0843324735760688,-0.0721125751733779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3010300397872925,0.2171667261018295,-0.4621430111650416,0.0974155200606044,-0.0286352391375143,0.0,0.0,3.4e-05,0.0,0.0,0.001242,0.0,0.0,2.8e-05,0.0,0.0,0.0,0.0,1.2e-05,0.0,0.0,0.0,0.652122,0.0,0.103638,0.0,0.0,0.149331,1e-06,3e-06,0.0,7.4e-05,0.0,0.0,0.0,3.3e-05,0.0,0.0,0.0,1e-06,0.0,0.0,0.093435,0.0,0.0,0.0,0.0,1e-06,1e-05,0.0,0.0,3.6e-05,0.0,0.0,0.0,17,0.0,3.4e-05,0.001331,3.9e-05,0.0,3e-06,1e-06,0.00334,0.0,0.995219,0.0,0.0,3.4e-05,0.0,0.0,0.0,Ch,Ch,,,,,,,,,1.0,0.6982,2.3462,0.0219,False,23.0,17;28;16;7;9
45357,2000 AC102,,,,-0.0245775058865547,-0.0336124375462532,-0.0386524125933647,-0.0419659130275249,-0.0431051552295684,-0.0422919355332851,-0.0397878848016262,-0.0355353616178035,-0.0305782165378332,-0.0247998237609863,-0.0183396246284246,-0.0114192133769392,-0.0042369621805846,0.0030004910659044,0.0100984210148453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.180456042289734,-0.3140425807656208,-0.4547960413066114,0.0203521204962235,0.0181074013538249,0.0,0.0,0.003502,0.031997,0.0,0.388599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000118,0.0,0.0,0.0,2e-06,0.0,0.540874,0.0,0.0,0.016009,3.6e-05,5.9e-05,0.0,0.018774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6e-05,0.0,0.0,0.0,19,0.0,0.003502,0.713579,0.0,0.0,5.9e-05,0.0,0.001227,0.0,0.249634,0.0,0.0,0.031997,0.0,0.0,0.0,Ch,Ch,,,,,,,,,1.0,0.6745,4.437,0.0283,False,23.0,9;16
45378,2000 AD118,-0.0888554975390434,-0.0483651272952556,-0.0222901422530412,-0.009358418174088,-0.000782334478572,0.0032293691765516,0.0036976959090679,0.0010436202865093,-0.0038268819916993,-0.0048458101227879,-0.0054038809612393,0.0022795672994107,0.0079387417063117,0.0114187067374587,0.0177816916257143,0.024549713358283,0.0240096356719732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.28399658203125,-0.518124935555441,-0.41883825605616,0.0803722954979365,-0.0794894107217698,0.0,0.0,0.005286,0.009557,0.0,0.793907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000726,0.0,0.0,0.0,0.0,0.0,0.086272,0.0,0.0,0.003744,1.1e-05,1.1e-05,0.0,0.10048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,5e-06,0.0,0.0,0.0,5,0.0,0.005286,0.895222,0.0,0.0,1.1e-05,0.0,3.3e-05,0.0,0.08989,0.0,0.0,0.009558,0.0,0.0,0.0,Ch,Ch,,,,,,,,,1.0,0.7022,1.3744,0.0201,False,23.0,1;7
45892,2000 WR179,,,-0.2074234932661056,-0.1691653430461883,-0.1438672393560409,-0.1279737055301666,-0.1184552907943725,-0.1127906218171119,-0.1048118621110916,-0.0978122875094413,-0.0891190767288208,-0.0774039030075073,-0.0629220083355903,-0.0466785952448844,-0.0329418256878852,-0.0222601220011711,-0.0167472586035728,-0.0181465968489646,-0.0283340141177177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292429804801941,-0.0584038282739251,-0.4078093458731345,0.0354583296392758,-0.0988957418599023,0.0,0.0,6.6e-05,0.000419,0.0,0.349404,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.001867,0.0,0.0,0.0,4.2e-05,0.0,0.524539,0.0,0.0,0.023016,0.000286,0.011453,0.0,0.001563,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.087186,0.0,0.0,0.0,0.0,5e-06,0.000115,0.0,0.0,3.8e-05,0.0,0.0,0.0,19,0.0,6.6e-05,0.353875,0.000112,0.0,0.011288,0.0,0.000968,0.0,0.633263,0.0,0.0,0.000428,1e-06,0.0,0.0,Ch,Ch,,,,,,,,,1.0,0.7102,1.4548,0.0232,False,23.0,28;29;16;7;22
46245,2001 HU20,-0.4145559072494507,-0.336664617061615,-0.2714814245700836,-0.2166618257761001,-0.1704571098089218,-0.1315282434225082,-0.0988293588161468,-0.0715194791555404,-0.0454136244952678,-0.0261410437524318,-0.0109181525185704,0.0005833683535456,0.0086348978802561,0.0134639171883463,0.0152648566290736,0.0141999004408717,0.0104058561846613,0.0040012476965785,-0.0049159498885273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7772835493087769,-0.0345296593601496,0.2252751221992992,-0.1384853735547477,-0.2465012020616381,0.03115,0.0,0.0,0.058832,0.0068,0.0,0.007804,0.0,0.0,0.0,1e-06,0.0,0.0,0.00032,0.687433,0.0,0.0,0.0,0.0,0.0,0.0,7.8e-05,0.000469,0.052487,6.1e-05,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,2e-05,0.0,0.0,0.03449,0.0,0.112319,7e-06,0.0,8.6e-05,0.0,0.002508,0.0,0.001746,3e-06,0.002278,0.0,0.001099,0.0,14,0.0,0.0,0.0003,0.0,0.0,4.6e-05,0.119066,0.089516,0.0,0.000216,0.001119,0.0,0.789703,3.3e-05,0.0,0.0,S,S,,,,,,,,,,,,,False,87.0,1;7
