number,name,0.45,0.475,0.5,0.525,0.55,0.575,0.6,0.625,0.65,0.675,0.7,0.725,0.75,0.775,0.8,0.825,0.85,0.875,0.9,0.925,0.95,0.975,1.0,1.025,1.05,1.1,1.15,1.2,1.25,1.3,1.35,1.4,1.45,1.5,1.55,1.6,1.65,1.7,1.75,1.8,1.85,1.9,1.95,2.0,2.05,2.1,2.15,2.2,2.25,2.3,2.35,2.4,2.45,pV,z0,z1,z2,z3,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14,cluster_15,cluster_16,cluster_17,cluster_18,cluster_19,cluster_20,cluster_21,cluster_22,cluster_23,cluster_24,cluster_25,cluster_26,cluster_27,cluster_28,cluster_29,cluster_30,cluster_31,cluster_32,cluster_33,cluster_34,cluster_35,cluster_36,cluster_37,cluster_38,cluster_39,cluster_40,cluster_41,cluster_42,cluster_43,cluster_44,cluster_45,cluster_46,cluster_47,cluster_48,cluster_49,cluster,class_A,class_B,class_C,class_D,class_E,class_K,class_L,class_M,class_O,class_P,class_Q,class_R,class_S,class_V,class_X,class_Z,class_,class_sf,e,e_center,e_snr,e_depth,k,k_center,k_snr,k_depth,h,h_center,h_snr,h_depth,DIFFUSE,ref_spectrum,ref_albedo
4954,Eric,,,-0.31374165,-0.2818643,-0.2556094,-0.23006827,-0.20450623,-0.17904663,-0.15412436,-0.13593602,-0.11425189,-0.10015275,-0.089421,-0.07917803,-0.08578371,-0.10523506,-0.11594061,-0.1494849,-0.14669007,-0.1388661,-0.124862425,-0.10823954,-0.08872726,-0.06642673,-0.04071567,0.00577953,0.048271652,0.08015775,0.10539787,0.12773666,0.14685568,0.16162145,0.17513892,0.1849198,0.18499374,0.17821202,0.16277373,0.14678651,0.13126084,0.11499836,0.1021839,0.09277674,0.0892105,0.09230345,0.09844091,0.1120291,0.12991598,0.14491645,0.15671498,0.1651066,0.17294204,0.18160385,0.19233856,-0.7055338,0.4086394524641312,0.1665141457619117,0.03790907940574,-0.1709938580415608,0.000623,0.0,0.0,0.0,0.496762,0.0,0.0,4e-06,0.0,0.0,0.0,1.5e-05,0.0,7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,4.7e-05,0.499536,0.0,0.000338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,7e-06,0.0,0.0,0.0,1.1e-05,0.0,0.0,0.0,1e-06,0.0,0.999977,5e-06,0.0,0.0,S,S,,,,,,,,,,,,,False,3;22,62
62,Erato,,,0.19012956,0.19691849,0.19190435,0.18056117,0.17352857,0.17205839,0.16470467,0.15564893,0.15222494,0.15283029,0.14169413,0.1370322,0.13294971,0.13610578,0.1226958,0.114327155,0.11109308,0.10771709,0.10416448,0.100669384,0.098849125,0.096853755,0.095782086,0.09271887,0.09289706,0.091835655,0.09207516,0.093132585,0.093962826,0.09460976,0.09633327,0.099141516,0.1021253,0.10522935,0.1083902,0.11072102,0.11212989,0.114540614,0.11734412,0.12114166,0.12700304,0.13391694,0.14070979,0.14770173,0.15337774,0.15770446,0.1617146,0.16556838,0.16800073,0.16965576,0.17058368,-1.05061,-1.1965924470281573,-0.3543181439698764,-0.0527150085668139,0.0209556968385821,0.0,0.0,0.439014,0.0,0.0,0.005137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-06,9e-06,0.0,1e-06,0.5483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,26,0.0,0.439014,0.560962,0.0,0.0,0.0,0.0,1.1e-05,0.0,2e-06,9e-06,0.0,2e-06,0.0,0.0,0.0,C,C,,,,,,,,,0.0,0.7526,1.3663,0.0075,False,3;24,34;1
173,Ino,,,-0.08788874,-0.07107813,-0.06481714,-0.059177574,-0.059629176,-0.047925923,-0.042971082,-0.03980754,-0.034225624,-0.032782406,-0.02011019,-0.019158967,-0.0058061522,-0.0079955915,-0.0009863123,0.0013705262,0.0014058717,0.0015635968,0.0010739819,0.0010854409,0.0010406293,0.0007738837,0.0023091652,0.0060355174,0.010036106,0.016349506,0.02412409,0.03348123,0.042441573,0.05087595,0.0593503,0.06712322,0.07494278,0.08238204,0.08999714,0.09708941,0.103585675,0.109941825,0.11423235,0.11889574,0.124460414,0.13046546,0.13752608,0.14477263,0.15050381,0.15505429,0.15807812,0.16051114,0.16272703,0.16590807,0.17084439,-1.2441313,-0.2830602352900063,-0.4537302386215932,0.0014792430854917,-0.0178215712351989,0.0,0.0,0.0018,0.004087,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963689,0.0,0.0,0.030415,2e-06,0.0,0.0,6e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0018,0.171564,0.0,0.0,0.0,0.0,0.000499,0.0,0.82205,0.0,0.0,0.004087,0.0,0.0,0.0,P,P,,,,,,,,,0.0,0.6718,0.3397,0.003,False,3;24,4;6;17;5;28;16;9
233,Asterope,,,,-0.31772,-0.2944979,-0.2747413,-0.25482073,-0.23349215,-0.21402828,-0.19611137,-0.18151031,-0.17225233,-0.14554352,-0.13351405,-0.122601755,-0.11738207,-0.094804175,-0.09178906,-0.088416494,-0.084506996,-0.08055244,-0.07685918,-0.071623094,-0.06627207,-0.06122733,-0.04900203,-0.036696844,-0.023748508,-0.00889211,0.00693951,0.020682046,0.028562346,0.046823002,0.062162407,0.07691676,0.087784745,0.09623749,0.10337327,0.11081786,0.11812446,0.12191532,0.12665637,0.13176341,0.13753034,0.14257608,0.14991234,0.15658621,0.1639015,0.1702153,0.17433034,0.1782081,0.18262176,0.18765096,-0.9954535,0.1447478686202463,-0.3171846785494662,-0.2060276655093366,-0.1667967923774657,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000246,0.0,0.0,0.0,0.0,0.952987,6e-06,0.008219,0.0,0.0,0.0,0.0,0.0,0.001071,0.0,0.0,0.0,2e-06,0.0,0.0,0.036866,0.0,6.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000536,0.0,0.0,3e-06,22,3e-06,0.0,0.0,2e-06,0.0,0.008161,0.0,0.808222,0.0,0.182478,0.0,0.0,0.001134,0.0,0.0,0.0,M,M,,,,,0.0,1.06,2.7925,0.0179,,,,,False,3;24,4;6;43;17;5;28;7;9;14
397,Vienna,,,-0.14262894,-0.10836301,-0.082077384,-0.06349404,-0.04489133,-0.02309497,-0.008234502,0.012760869,0.023873024,0.035210155,0.04871147,0.058650903,0.06220647,0.05955436,0.07087893,0.07702451,0.081344254,0.08515137,0.09040164,0.09615087,0.10276919,0.10893773,0.11479563,0.12456081,0.13186863,0.14050445,0.15026212,0.15579161,0.16116,0.1637299,0.16540839,0.16381085,0.15847781,0.15234312,0.14341941,0.13491267,0.12491257,0.114554174,0.10475867,0.096600346,0.08968925,0.08199271,0.07499025,0.06627446,0.060300253,0.058594458,0.060900293,0.06565551,0.067695655,0.0638276,0.049816526,-0.7932339,-0.4429076896462801,0.134337277980674,-0.1831986586239892,-0.4284793133775095,2.1e-05,0.0,0.0,1e-06,0.0,0.0,0.000436,0.0,0.0,0.0,1e-06,0.0,0.0,2.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002134,0.0,0.004547,0.0,0.0,0.0,0.0,0.0,0.0,0.006147,0.0,0.0,0.0,1.2e-05,0.0,23,0.0,0.0,2.3e-05,0.0,0.0,0.0,0.991025,0.00232,0.0,1.6e-05,1.2e-05,0.0,0.006605,0.0,0.0,0.0,L,L,,,,,,,,,,,,,False,3;24,4;6;5;28;16;9
417,Suevia,,,,-0.21562372,-0.20418175,-0.19586854,-0.1899958,-0.17484514,-0.1624043,-0.15551454,-0.13782446,-0.13293852,-0.1279281,-0.12135479,-0.12394004,-0.11246179,-0.08861833,-0.06621869,-0.06841695,-0.06604153,-0.063027546,-0.05946727,-0.054609388,-0.047756985,-0.040851444,-0.02610904,-0.0086696595,0.00894472,0.02547893,0.039557636,0.0521276,0.06162575,0.07080424,0.07979214,0.088419646,0.095855355,0.10190642,0.10695386,0.11014745,0.112624645,0.113346666,0.11376342,0.11448079,0.11602101,0.1177561,0.122235924,0.12788042,0.13681939,0.1500726,0.1685575,,,,-0.897256,0.2982143391300935,-0.1953917445165947,-0.0506741208070855,-0.1258166761042596,0.0,0.0,0.0,0.0,9.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004348,0.0,3.7e-05,0.0,0.0,0.003677,1e-06,0.011302,0.0,0.0,0.0,0.0,0.0,4e-06,0.0,0.0,0.0,1.2e-05,0.0,0.0,0.183772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.796754,0.0,0.0,0.0,46,0.0,0.0,0.0,1.2e-05,0.0,0.001787,0.0,0.962117,0.0,0.035987,0.0,0.0,9.6e-05,0.0,0.0,0.0,M,M,,,,,0.0,1.023,3.7638,0.0406,,,,,False,3;24,13
547,Praxedis,,,-0.29712182,-0.2774779,-0.2647344,-0.24448185,-0.22607756,-0.20542702,-0.18512112,-0.16866301,-0.14966165,-0.13535741,-0.1218035,-0.106362976,-0.096847944,-0.08089513,-0.07982568,-0.060820747,-0.05401877,-0.04540137,-0.036344696,-0.026138637,-0.0141985165,-0.001961474,0.011149998,0.033534523,0.052608814,0.06637033,0.07807519,0.087091975,0.09287848,0.0984491,0.10505407,0.112402074,0.11808976,0.12177839,0.12516716,0.12657464,0.1264599,0.12649575,0.12580726,0.12606514,0.1280329,0.13214788,0.13844183,0.14448938,0.14877912,0.15318981,0.15375394,0.1523611,0.14986384,0.14709309,0.14474347,-1.1985435,0.3161390979743516,-0.2269561649392874,0.0701017619854896,-0.2940003197798311,0.0,0.0,0.0,0.0,0.022306,0.000264,0.0,0.0,9e-06,0.0,0.0,0.0,0.0,2e-06,0.0,0.0,0.0,0.000216,0.0,0.05849,0.0,0.0,0.0,0.000103,0.18954,0.0,0.0,0.0,0.0,0.0,6e-06,0.0,0.0,0.0,4.8e-05,0.0,0.0,0.728601,0.0,0.0,2e-06,0.0,0.000411,0.0,0.0,0.0,2e-06,0.0,0.0,0.0,37,0.0,0.0,0.000266,5.7e-05,0.0,0.002393,0.0,0.223166,0.0,0.751393,0.0,0.0,0.022725,0.0,0.0,0.0,P,P,,,,,,,,,0.0,0.834,2.3661,0.0109,False,3;24,4;6;17;5;29;28;7;9;14;22
361,Bononia,,,-0.43912145,-0.42008665,-0.40923038,-0.39449885,-0.37980196,-0.36188322,-0.35001493,-0.33151034,-0.31778467,-0.29647192,-0.2792706,-0.2729053,-0.24450159,-0.23155369,-0.21983133,-0.20694718,-0.19199632,-0.17763628,-0.1634904,-0.15056415,-0.13853653,-0.12643085,-0.114553526,-0.09215213,-0.07274766,-0.05348902,-0.0386384,-0.024317611,-0.010787475,0.0051494064,0.022257816,0.04076926,0.05685712,0.070419356,0.084348574,0.096875444,0.106157735,0.115066364,0.12529816,0.1351194,0.14840378,0.16188158,0.17639168,0.19124795,0.20548739,0.21546407,0.2236705,0.23219295,0.24216516,0.2499419,0.25298464,-1.4814861,1.04854216954197,-0.3784046179477416,0.0346979296841711,-0.0741940661665795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.767023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003101,0.0,0.0,0.0,0.229874,0.0,1e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.229874,0.0,0.0,0.0,1.5e-05,0.0,0.767009,0.0,0.0,0.003101,0.0,0.0,1e-06,P,P,,,,,,,,,0.0,0.6719,0.5479,0.0053,False,3;27,13
1180,Rita,,,-0.3275932,-0.31097707,-0.3030287,-0.29393533,-0.28769773,-0.27245307,-0.26109788,-0.2532694,-0.23840998,-0.222924,-0.21293643,-0.19598064,-0.18938696,-0.18115339,-0.1646482,-0.15489174,-0.14564513,-0.13470961,-0.12360355,-0.113189325,-0.10367584,-0.0928632,-0.08514091,-0.070993215,-0.055627644,-0.038157657,-0.017285602,-0.0028367804,0.0046957266,0.010766847,0.025637282,0.04907389,0.063933715,0.07365568,0.083347574,0.094428495,0.10256584,0.10860787,0.11900817,0.13760702,0.15735684,0.16385789,0.16784768,0.17044781,0.17456721,0.18372045,0.19314174,0.19673808,0.20206462,0.22876583,0.25375268,-1.30103,0.693012873686957,-0.5438436639594034,0.1546228921484293,-0.0465062012510624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000358,0.0,0.0,0.0,0.004155,0.0,0.0,0.007805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,0.0,0.0,0.0,22,0.0,0.0,0.0,0.007984,0.0,0.0,0.0,0.003701,0.0,0.987957,0.0,0.0,0.000358,0.0,0.0,0.0,P,P,,,,,,,,,0.0,0.6382,2.1958,0.0161,False,3;27,6
1754,Cunningham,,,-0.28505647,-0.27915183,-0.27164683,-0.26297933,-0.25356385,-0.24319616,-0.23583016,-0.2257014,-0.21906212,-0.21190642,-0.20118132,-0.18454441,-0.16599813,-0.15750012,-0.14869112,-0.13945341,-0.13058572,-0.12137625,-0.11281306,-0.104532175,-0.096387975,-0.08816875,-0.079912476,-0.064412974,-0.05035134,-0.03952164,-0.027951708,-0.013549824,0.0032778485,0.018934378,0.03372244,0.048341673,0.062014204,0.07482574,0.08670152,0.09745849,0.10786984,0.116625346,0.124112554,0.13033004,0.13481821,0.14012747,0.14564173,0.15075038,0.15550123,0.15994732,0.16415848,0.16820435,0.17216875,0.17614357,0.18020259,-1.5086383,0.559910215921094,-0.6182219906515031,0.1765358046984236,-0.0093652924701403,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.002317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4e-05,0.0,0.0,0.0,0.0,0.982714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000112,0.0,0.0,0.0,4.4e-05,0.0,0.0,0.014798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,1e-06,0.0,0.002361,0.0,0.0,0.0,8e-06,0.0,0.997518,0.0,0.0,0.000112,0.0,0.0,0.0,P,P,,,,,,,,,0.0,0.7049,0.6747,0.0054,False,3;27,1;6
246,Asporina,,,,-0.5925795,-0.5392455,-0.4908401,-0.45649838,-0.4206861,-0.37889847,-0.34426418,-0.3155626,-0.29411256,-0.29848707,-0.2978586,-0.30638978,-0.31009054,-0.3064003,-0.3201321,-0.32567146,-0.3381405,-0.3578878,-0.38018268,-0.4064427,-0.42730218,-0.4346688,-0.40305713,-0.33774778,-0.2860655,-0.24741924,-0.19874588,-0.14254925,-0.08361742,-0.021252243,0.040223032,0.085608035,0.11727634,0.13630632,0.14894816,0.15593925,0.16151598,0.1672397,0.17156544,0.17048177,0.17008194,0.17382917,0.17792991,0.18230209,0.184894,0.18738952,0.19073078,0.1944761,0.19975582,0.20741174,-0.5086383,1.8462498705822084,0.0411120293046287,-0.4474038895223261,0.4165611076355109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.974825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02517,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,A,,,,,,,,,,,,,False,3;32,13
354,Eleonora,,,-0.74349415,-0.66961175,-0.6137851,-0.5653789,-0.52417064,-0.48625076,-0.44962332,-0.41551852,-0.39061165,-0.36937314,-0.36275485,-0.35948318,-0.3628977,-0.3599779,-0.35845464,-0.3596041,-0.36159006,-0.36783233,-0.381127,-0.39790362,-0.41433373,-0.42498878,-0.42377484,-0.38314533,-0.31738278,-0.2586024,-0.21169117,-0.1564025,-0.1023874,-0.052417547,0.0068341205,0.054876894,0.089243084,0.11141679,0.12394276,0.13224646,0.14068136,0.14730635,0.15384868,0.15922067,0.16197506,0.16455671,0.1679391,0.17792991,0.18623564,0.19375166,0.201421,0.20685807,0.2082763,0.21598473,0.22437182,-0.559091,2.095500029939932,0.0345141440336835,-0.2931413921518555,0.3157600343549196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-06,12,0.999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,0.0,0.0,0.0,A,A,,,,,,,,,,,,,False,3;32,6
619,Triberga,,,-0.43122226,-0.36792433,-0.33346704,-0.30142966,-0.27528325,-0.24619605,-0.21864563,-0.19145869,-0.16948211,-0.15976278,-0.14437436,-0.1373517,-0.13330059,-0.16205256,-0.17192206,-0.19310814,-0.18400517,-0.17457794,-0.1601396,-0.14287634,-0.12185383,-0.10220517,-0.08158074,-0.03553849,0.0027700388,0.038692597,0.0689922,0.09613076,0.11785084,0.13389602,0.14525932,0.15096122,0.15099603,0.14388424,0.13675499,0.12556806,0.11612433,0.10766566,0.10133952,0.098829925,0.102894306,0.11221096,0.12193483,0.13415527,0.14469633,0.15950987,0.16620839,0.17536986,0.18435365,0.18824613,0.1844514,-0.6819366,0.7381223853818792,0.1477936831645941,0.0182383317679998,-0.1616072171609629,1e-06,0.0,0.0,0.0,0.006293,0.0,0.0,3.3e-05,0.0,0.0,0.0,0.492868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.227567,1.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4e-05,0.0,1e-06,0.000169,0.0,0.0,0.0,0.0,0.0,0.006892,0.000509,0.0,5e-05,0.0,0.0,0.0,0.0,0.26551,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999966,3.4e-05,0.0,0.0,S,S,,,,,,,,,,,,,False,3;36,5;6;9
1980,Tezcatlipoca,,,-0.56897265,-0.4938982,-0.43174127,-0.38167146,-0.33430183,-0.28821334,-0.24440072,-0.206941,-0.17165391,-0.15055959,-0.13860314,-0.1229942,-0.13149111,-0.15817912,-0.18215966,-0.1990928,-0.2048948,-0.20637022,-0.20206632,-0.19159453,-0.18008444,-0.16515316,-0.14776959,-0.10768725,-0.06614058,-0.025213908,0.013787019,0.047809053,0.07613151,0.09826337,0.116169855,0.13050412,0.14002584,0.14622413,0.14958839,0.15054159,0.15108882,0.15372197,0.15517704,0.15589647,0.15598522,0.15607397,0.15649383,0.15801845,0.15975593,0.16191565,0.16469501,0.16823207,0.17289202,0.17868344,,-0.6357947,1.006383283783678,0.2934737965828547,-0.1690539362713582,-0.1002870770322674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039884,0.0,0.0,0.938004,0.0,0.0,0.0,0.0,0.0,6e-06,0.0,0.0,9e-06,0.0,0.0,0.0,0.0,1.1e-05,0.0,6e-06,33,6e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999994,0.0,0.0,0.0,S,S,,,,,,,,,,,,,False,3;37,55
714,Ulula,,,,-0.26542264,-0.23787102,-0.20196912,-0.17992052,-0.14950834,-0.12707257,-0.10932584,-0.09253884,-0.08596256,-0.067259155,-0.060912184,-0.07452602,-0.09567381,-0.09116226,-0.113491565,-0.11636558,-0.108503796,-0.09546951,-0.07851157,-0.059675477,-0.04099571,-0.017590532,0.02115441,0.050854675,0.08002024,0.10233276,0.117366605,0.1292343,0.14151527,0.15212609,0.1590399,0.16447674,0.15899898,0.15122266,0.1419255,0.12831075,0.10911795,0.09399759,0.08910897,0.09674349,0.11406513,0.128718,0.14203309,0.15328495,0.1600105,0.16572808,,,,,-0.6143937,0.3216888519677142,0.1812901443196363,-0.0392404148089492,-0.2081381351457269,0.00818,0.0,0.0,6e-06,0.52778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,8e-06,6e-06,0.449153,0.0,0.014813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,3e-06,0.0,0.0,0.0,0.008804,0.0,0.0,0.0,0.0,0.0,0.991193,0.0,0.0,0.0,S,S,,,,,,,,,,,,,False,3;41,4;6;5;28;9
1215,Boyer,,,-0.25108302,-0.2058606,-0.17259546,-0.14237042,-0.11965444,-0.08937882,-0.064491525,-0.047788046,-0.02605518,-0.012311451,0.0025198085,0.009465091,0.008410104,-0.011674352,-0.027497001,-0.03165961,-0.032759137,-0.029949225,-0.025818296,-0.014358856,0.0021076424,0.01925733,0.036576606,0.067064576,0.0915065,0.11547824,0.12884541,0.13468571,0.14420803,0.15408005,0.1629457,0.1653025,0.16427986,0.1509984,0.13750048,0.12841053,0.118863575,0.10938182,0.10018607,0.09985673,0.10710596,0.12342959,0.13843401,0.14618431,0.14893882,0.15106194,0.15762691,,,,,-0.5142786,-0.0072515726300173,0.2351421214877241,-0.1336948311251846,-0.3006345722541437,0.017237,0.0,0.0,0.006911,0.000645,0.0,0.000208,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.973526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-06,3.6e-05,0.0,0.000197,0.0,0.001185,0.0,4.8e-05,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,1e-06,0.0,0.0,0.0,0.000649,0.0,0.0,0.0,0.0,0.0,0.99935,0.0,0.0,0.0,S,S,,,,,,,,,,,,,False,3;41,13;1
3066,McFadden,,,,-0.2844038,-0.24412477,-0.21367371,-0.1839714,-0.15390244,-0.12515315,-0.106847204,-0.083564885,-0.05851788,-0.046880074,-0.04078745,-0.03853292,-0.055047356,-0.073245935,-0.08936291,-0.08772922,-0.0818953,-0.074260004,-0.062143438,-0.046849586,-0.030417614,-0.012703055,0.018864848,0.044930138,0.0703624,0.090433724,0.1072749,0.12155677,0.13661945,0.14795518,0.15587893,0.15954697,0.15657482,0.15014735,0.13996276,0.12823567,0.116536506,0.10635132,0.10131536,0.10419009,0.11021722,0.119758464,0.13008314,0.13853446,0.1485647,0.15196347,0.15448308,0.15541857,0.1593827,0.1647442,-0.56383735,0.2978178185512431,0.230313180011643,-0.1297305774788927,-0.2462231878954335,0.002557,0.0,0.0,7.7e-05,0.938713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.3e-05,6.1e-05,0.000244,0.019624,0.0,0.038696,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,4,1e-06,0.0,0.0,0.0,0.0,0.0,0.924702,0.0,0.0,0.0,0.0,0.0,0.075296,0.0,0.0,0.0,L,L,,,,,,,,,,,,,False,3;41,13
809,Lundia,,,-0.2458036,-0.16418451,-0.13166682,-0.09481419,-0.053087622,-0.014084711,0.012360328,0.04111021,0.07124104,0.10069051,0.09884318,0.05892446,-0.019099822,-0.13386416,-0.21973127,-0.33482477,-0.34943408,-0.34654355,-0.30507645,-0.2509927,-0.1746522,-0.07566471,0.025641898,0.2390789,0.3113134,0.36727524,0.40214512,0.43905786,0.4658253,0.4659237,0.452167,0.42478666,0.352261,0.26173335,0.18935515,0.13144122,0.08602349,0.043678947,0.008151018,-0.016791208,-0.029970756,-0.010530255,0.015698487,0.06250163,0.11178505,0.16386665,0.20506842,0.275769,0.3158234,0.3553225,,-0.6759367,-0.0613905044706416,0.9562374114679344,0.8560088542392923,7.896885776484211e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0443,0.0,0.0,0.0,0.077583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.838998,0.0,0.0,0.0,0.0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,V,V,,,,,,,,,,,,,False,3;43,17;24;14;7
956,Elisa,,,-0.27867773,-0.18892698,-0.14192586,-0.09074726,-0.05831254,-0.016809646,0.019372862,0.05259594,0.08617529,0.1002523,0.09348045,0.045734834,-0.046169262,-0.15081316,-0.28449202,-0.3382658,-0.37577698,-0.3820269,-0.34492043,-0.26927865,-0.1700949,-0.06557873,0.03315712,0.19740897,0.3043081,0.3713549,0.41182438,0.44346914,0.46277192,0.4646773,0.44494006,0.40279874,0.34692752,0.27766815,0.20363602,0.1349873,0.07939386,0.033408117,-0.005908239,-0.032634992,-0.044599432,-0.03213994,0.0068238494,0.057745036,0.12186602,0.18932119,0.25525868,0.31841958,0.37659612,0.4280921,0.47217092,-0.6216021,-0.016257124950492,0.9612341374546196,0.914499272976609,0.0439729873388707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031137,0.0,0.0,0.0,0.066412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.813101,0.0,0.0,0.0,0.0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,V,V,,,,,,,,,,,,,False,3;5,13
